"Doctor Name","Hospital Name","Field","State","City","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Amit Reddy","City Life Hospital Bhadrak","Dermatology","Odisha","Bhadrak","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Kavita Kapoor","Holy Family Hospital Puducherry","Gynecology","Puducherry","Puducherry","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Anita Khan","Holy Family Hospital Jodhpur","Pediatrics","Rajasthan","Jodhpur","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Mohit Mehta","Narayana Health West Delhi","Ophthalmology","Delhi","West Delhi","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Saritha Mishra","Greenview Hospital Hoshiarpur","Anesthesiology","Punjab","Hoshiarpur","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Preeti Deshmukh","Apollo Hospital West Delhi","Urology","Delhi","West Delhi","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Suresh Chauhan","Max Super Speciality Hospital Mangaluru","Psychiatry","Karnataka","Mangaluru","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Deepak Sharma","Government Medical College and Hospital, Tuensang","Pulmonology","Nagaland","Tuensang","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Sanjay Deshmukh","District Civil Hospital, Mysuru","Urology","Karnataka","Mysuru","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Saritha Gupta","Greenview Hospital Bhubaneswar","Cardiology","Odisha","Bhubaneswar","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Varun Menon","KIMS Hospital Chandigarh","Radiology","Chandigarh","Chandigarh","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Dinesh Dutta","Greenview Hospital Vijayawada","Pediatrics","Andhra Pradesh","Vijayawada","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Anita Pandey","LifeLine Hospital Chandigarh","Ophthalmology","Chandigarh","Chandigarh","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Aditya Reddy","District Civil Hospital, Siliguri","Nephrology","West Bengal","Siliguri","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Meera Dutta","Narayana Health Udaipur","Orthopedics","Rajasthan","Udaipur","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Aakash Deshmukh","Narayana Health Anantnag","Gastroenterology","Jammu and Kashmir","Anantnag","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Manoj Chatterjee","Greenview Hospital Chandigarh","General Surgery","Chandigarh","Chandigarh","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Shikha Joshi","Max Super Speciality Hospital Kakinada","Psychiatry","Andhra Pradesh","Kakinada","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Saritha Patel","KIMS Hospital Rajpur Sonarpur","Internal Medicine","West Bengal","Rajpur Sonarpur","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Vikram Pillai","Holy Family Hospital Satna","Endocrinology","Madhya Pradesh","Satna","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Amit Pandey","Government Medical College and Hospital, Kochi","Endocrinology","Kerala","Kochi","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Manoj Shah","Care Hospital Bhubaneswar","Urology","Odisha","Bhubaneswar","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Anita Pillai","St. Mary's Hospital Chandigarh","Nephrology","Chandigarh","Chandigarh","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Meera Singh","St. Mary's Hospital Gandhinagar","Nephrology","Gujarat","Gandhinagar","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Ritu Nair","LifeLine Hospital Mandi","Urology","Himachal Pradesh","Mandi","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Priyanka Sharma","LifeLine Hospital Rajpur Sonarpur","Gynecology","West Bengal","Rajpur Sonarpur","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Ravi Mehta","KIMS Hospital Panipat","Ophthalmology","Haryana","Panipat","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Neha Nair","District Civil Hospital, Davanagere","Radiology","Karnataka","Davanagere","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Neha Rao","Aster DM Healthcare Shimla","Neurology","Himachal Pradesh","Shimla","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Priyanka Aggarwal","Narayana Health Port Blair","Cardiology","Andaman and Nicobar Islands","Port Blair","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Sameer Chatterjee","Greenview Hospital Bhopal","Orthopedics","Madhya Pradesh","Bhopal","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Dinesh Sharma","Max Super Speciality Hospital Panaji","Nephrology","Goa","Panaji","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Kiran Das","KIMS Hospital Aligarh","Dermatology","Uttar Pradesh","Aligarh","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Varun Kulkarni","St. Mary's Hospital Port Blair","Endocrinology","Andaman and Nicobar Islands","Port Blair","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Mohit Kulkarni","Medanta - The Medicity Gangtok","Gynecology","Sikkim","Gangtok","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Priyanka Patel","St. Mary's Hospital Amritsar","Rheumatology","Punjab","Amritsar","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Rahul Das","Apollo Hospital Ramagundam","Internal Medicine","Telangana","Ramagundam","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Preeti Chauhan","KIMS Hospital Durgapur","Anesthesiology","West Bengal","Durgapur","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Mohit Das","Greenview Hospital Kavaratti","General Surgery","Lakshadweep","Kavaratti","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Preeti Malhotra","KIMS Hospital Lunglei","Oncology","Mizoram","Lunglei","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Shikha Joshi","Max Super Speciality Hospital Khammam","Dermatology","Telangana","Khammam","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Anita Patel","Greenview Hospital Kolkata","Pulmonology","West Bengal","Kolkata","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Ishani Mishra","District Civil Hospital, Thrissur","Gynecology","Kerala","Thrissur","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Varun Pillai","Manipal Hospital Aligarh","Pediatrics","Uttar Pradesh","Aligarh","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Ravi Nair","Aster DM Healthcare Gangtok","Neurology","Sikkim","Gangtok","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Pooja Malhotra","Care Hospital Hamirpur","Internal Medicine","Himachal Pradesh","Hamirpur","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Rajesh Kapoor","KIMS Hospital Rishikesh","Cardiology","Uttarakhand","Rishikesh","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Anjali Kapoor","Max Super Speciality Hospital Srinagar","Anesthesiology","Jammu and Kashmir","Srinagar","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Vikram Trivedi","St. Mary's Hospital Kavaratti","Anesthesiology","Lakshadweep","Kavaratti","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Deepak Reddy","Care Hospital Jagdalpur","Rheumatology","Chhattisgarh","Jagdalpur","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Naveen Pillai","Max Super Speciality Hospital Pimpri-Chinchwad","Orthopedics","Maharashtra","Pimpri-Chinchwad","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Sanjay Menon","Care Hospital Nagpur","Radiology","Maharashtra","Nagpur","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Neha Verma","Fortis Hospital Jodhpur","Pediatrics","Rajasthan","Jodhpur","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Sameer Patel","LifeLine Hospital Kohima","Pulmonology","Nagaland","Kohima","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
